time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest,pca_1,pca_2,pca_3
2019-01-11 16:08:10.200,-0.181215448792,0.858199161676,-0.223981909104,-6.11265487352,-2.99565578859,5.81776439501,heavy,B,30,1,0,0,0,0,0,-0.221845489659,-0.226561312638,0.0191021452853
2019-01-11 16:08:10.400,-0.201081863888,1.14539030907,-0.206547986425,-20.7774456109,-5.93022947435,11.1793999371,heavy,B,30,1,0,0,0,0,0,-0.318500938737,-0.218876130131,0.0183428463509
2019-01-11 16:08:10.600,-0.198301175269,1.33337692993,-0.171184885708,0.955557862621,-2.68252873009,-6.16505169385,heavy,B,30,1,0,0,0,0,0,-0.381207040619,-0.197207065677,0.0283063367963
2019-01-11 16:08:10.800,-0.196415394881,1.09468576032,-0.179571133663,21.9538459376,-0.565402262339,-15.2317563888,heavy,B,30,1,0,0,0,0,0,-0.302118708528,-0.20246165205,0.0234554730309
2019-01-11 16:08:11.000,-0.211547282671,0.8358985186,-0.238986757777,13.452356261,-2.64662243673,-3.35763088594,heavy,B,30,1,0,0,0,0,0,-0.21628950612,-0.24030663208,0.0125772512334
2019-01-11 16:08:11.200,-0.229643633329,0.939954887514,-0.267522236067,-13.9504340676,-6.00212621896,13.406348937,heavy,B,30,1,0,0,0,0,0,-0.251183150004,-0.259612283327,0.00875535825079
2019-01-11 16:08:11.400,-0.193799819284,1.02068050753,-0.193855043868,-32.2535295895,-8.0706264353,22.0339091639,heavy,B,30,1,0,0,0,0,0,-0.277243270036,-0.210778929961,0.00898863329589
2019-01-11 16:08:11.600,-0.0976689928208,0.817875654627,-0.077424645602,-24.4271330913,-7.99259489584,18.6066747316,heavy,B,30,1,0,0,0,0,0,-0.206508388542,-0.12801842003,0.0187245211506
2019-01-11 16:08:11.800,-0.0324997381657,0.740876637997,-0.0212102881679,-2.15805151027,-4.85918505093,5.19775817345,heavy,B,30,1,0,0,0,0,0,-0.177808746448,-0.0848055431389,0.0378578545356
2019-01-11 16:08:12.000,-0.0472282337187,0.94032526668,-0.0208820789734,9.30978037746,-0.596134282514,-4.00251705043,heavy,B,30,1,0,0,0,0,0,-0.244640080996,-0.0863208454783,0.0450699870361
2019-01-11 16:08:12.200,-0.070247888811,1.03459025357,-0.0220003037559,4.87074132538,0.521693808914,0.780211828165,heavy,B,30,1,0,0,0,0,0,-0.277419495444,-0.0904731240594,0.0387804054506
2019-01-11 16:08:12.400,-0.0486674432994,0.946998472432,-0.0268300627816,-1.06636380181,-0.683792473825,6.33609799008,heavy,B,30,1,0,0,0,0,0,-0.246810189467,-0.0900186595649,0.0430362145234
2019-01-11 16:08:12.600,-0.0289354483767,0.943555536477,-0.0442511020848,0.839048138031,-0.580622551157,0.412491160664,heavy,B,30,1,0,0,0,0,0,-0.243690070812,-0.0968480907516,0.0560605632645
2019-01-11 16:08:12.800,-0.0443605927838,1.00856587763,-0.0515172989464,5.34174743323,-1.77327104617,-4.3398097219,heavy,B,30,1,0,0,0,0,0,-0.266042072105,-0.103402796614,0.055514868991
2019-01-11 16:08:13.000,-0.0577150083489,0.982654846305,-0.0480980806604,1.61535546544,-5.2815153089,1.88933095373,heavy,B,30,1,0,0,0,0,0,-0.258596855962,-0.103775830496,0.046282730445
2019-01-11 16:08:13.200,-0.0495873614413,0.926431991437,-0.0510088199551,-2.81422739757,-2.04039082378,1.13636433663,heavy,B,30,1,0,0,0,0,0,-0.239402278735,-0.104262484942,0.0464519101027
2019-01-11 16:08:13.400,-0.0569676563075,0.891327028436,-0.0712509427167,13.8278814656,8.93171775634,-17.1226315451,heavy,B,30,1,0,0,0,0,0,-0.227811262082,-0.117137001512,0.0502372645338
2019-01-11 16:08:13.600,-0.108497498417,0.820057296764,-0.131842184401,33.5991912526,11.1632213942,-26.8711317978,heavy,B,30,1,0,0,0,0,0,-0.206412570785,-0.160949477111,0.0411831262267
2019-01-11 16:08:13.800,-0.187506848003,0.814468796994,-0.20866616904,11.2753969541,-1.03984159501,-9.21696705207,heavy,B,30,1,0,0,0,0,0,-0.208299200425,-0.218791505513,0.0156112895936
