,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,category,participant,set,labelBenchPress,labelDeadlift,labelOHP,labelRow,labelSquat,labelRest,acc_r,gyr_r,acc_x_temp_mean_ws_5,acc_y_temp_mean_ws_5,acc_z_temp_mean_ws_5,gyr_x_temp_mean_ws_5,gyr_y_temp_mean_ws_5,gyr_z_temp_mean_ws_5,acc_r_temp_mean_ws_5,gyr_r_temp_mean_ws_5,acc_x_temp_std_ws_5,acc_y_temp_std_ws_5,acc_z_temp_std_ws_5,gyr_x_temp_std_ws_5,gyr_y_temp_std_ws_5,gyr_z_temp_std_ws_5,acc_r_temp_std_ws_5,gyr_r_temp_std_ws_5,acc_r_max_freq,acc_r_freq_weighted,acc_r_pse,acc_r_freq_0.0_Hz_ws_50,acc_r_freq_0.1_Hz_ws_50,acc_r_freq_0.2_Hz_ws_50,acc_r_freq_0.3_Hz_ws_50,acc_r_freq_0.4_Hz_ws_50,acc_r_freq_0.5_Hz_ws_50,acc_r_freq_0.6_Hz_ws_50,acc_r_freq_0.7_Hz_ws_50,acc_r_freq_0.8_Hz_ws_50,acc_r_freq_0.9_Hz_ws_50,acc_r_freq_1.0_Hz_ws_50,acc_r_freq_1.1_Hz_ws_50,acc_r_freq_1.2_Hz_ws_50,acc_r_freq_1.3_Hz_ws_50,acc_r_freq_1.4_Hz_ws_50,acc_r_freq_1.5_Hz_ws_50,acc_r_freq_1.6_Hz_ws_50,acc_r_freq_1.7_Hz_ws_50,acc_r_freq_1.8_Hz_ws_50,acc_r_freq_1.9_Hz_ws_50,acc_r_freq_2.0_Hz_ws_50,acc_r_freq_2.1_Hz_ws_50,acc_r_freq_2.2_Hz_ws_50,acc_r_freq_2.3_Hz_ws_50,acc_r_freq_2.4_Hz_ws_50,acc_r_freq_2.5_Hz_ws_50,gyr_r_max_freq,gyr_r_freq_weighted,gyr_r_pse,gyr_r_freq_0.0_Hz_ws_50,gyr_r_freq_0.1_Hz_ws_50,gyr_r_freq_0.2_Hz_ws_50,gyr_r_freq_0.3_Hz_ws_50,gyr_r_freq_0.4_Hz_ws_50,gyr_r_freq_0.5_Hz_ws_50,gyr_r_freq_0.6_Hz_ws_50,gyr_r_freq_0.7_Hz_ws_50,gyr_r_freq_0.8_Hz_ws_50,gyr_r_freq_0.9_Hz_ws_50,gyr_r_freq_1.0_Hz_ws_50,gyr_r_freq_1.1_Hz_ws_50,gyr_r_freq_1.2_Hz_ws_50,gyr_r_freq_1.3_Hz_ws_50,gyr_r_freq_1.4_Hz_ws_50,gyr_r_freq_1.5_Hz_ws_50,gyr_r_freq_1.6_Hz_ws_50,gyr_r_freq_1.7_Hz_ws_50,gyr_r_freq_1.8_Hz_ws_50,gyr_r_freq_1.9_Hz_ws_50,gyr_r_freq_2.0_Hz_ws_50,gyr_r_freq_2.1_Hz_ws_50,gyr_r_freq_2.2_Hz_ws_50,gyr_r_freq_2.3_Hz_ws_50,gyr_r_freq_2.4_Hz_ws_50,gyr_r_freq_2.5_Hz_ws_50
2019-01-18 18:27:03.400,-0.0673792778789,0.911354223036,-0.368510715349,16.3812558021,-3.69381738748,-4.52042617511,high,A,2,1,0,0,0,0,0,0.985345946488,17.3903444863,0.000599234472695,0.919523224684,-0.194914711309,15.211318864,-0.52951447727,-4.8399050583,0.945955636082,16.404916557,0.0419407051177,0.0451350126796,0.106895339821,12.7380811868,2.63868270356,3.62107855028,0.0405265921007,12.8644925929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:03.600,-0.0695925011626,0.898595630038,-0.394150870517,-3.14341896207,-2.09481778281,2.85504943744,high,A,2,1,0,0,0,0,0,0.983703273996,4.73504504778,-0.0184736851906,0.908261514976,-0.241843044212,14.5332795584,-0.534080613,-4.27075009695,0.947616826634,16.8052540874,0.0437758989357,0.039210499524,0.123964223892,13.7209868398,2.64189799256,4.57189540867,0.0420680265755,12.3667445358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:03.800,-0.0327467009295,0.919379545829,-0.383108030904,-10.7730601116,-2.0785373675,13.379639541,high,A,2,1,0,0,0,0,0,0.996545462613,17.3030025141,-0.0293505513833,0.899517719431,-0.287031586367,12.3596473165,-0.629592394252,-1.88888744513,0.950572356645,19.2105344802,0.0359881471131,0.0257281346338,0.116339303188,16.7509466604,2.69388736916,8.61073118258,0.0452040668594,10.354350276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:04.000,-0.00441542831772,1.03795017515,-0.370774543223,-7.29830927192,-3.64991272258,12.439907205,high,A,2,1,0,0,0,0,0,1.10219500271,14.8774484499,-0.0331880456594,0.917578803666,-0.328832992733,9.1040101526,-1.62151054186,1.10965484335,0.978025281117,19.4181632319,0.0306886485246,0.062629148812,0.0851962788549,18.5784599906,2.48645147335,10.0863935276,0.0755155749565,10.2318733566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:04.200,-0.0105953613541,1.09356076886,-0.363032190481,0.580803185565,-1.65975505518,-6.86750439371,high,A,2,1,0,0,0,0,0,1.15229327352,7.08905746776,-0.0355851311554,0.955508466201,-0.360043186676,4.5781007094,-2.40874618247,1.51838615252,1.0227992852,15.6963108485,0.0276324222542,0.088642652745,0.0404702165474,16.2995525632,1.02414998044,9.61804472038,0.087117437285,9.92279925351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:04.400,-0.0369314578976,1.01744026185,-0.357520831376,5.55830659798,2.23906040844,-21.0034124909,high,A,2,1,0,0,0,0,0,1.07905966651,21.8415086478,-0.0369434545901,0.979713434127,-0.372849530308,0.217596206676,-1.82296331785,-0.619457812713,1.04985710431,13.8727344356,0.0274306652377,0.0808323018591,0.0135163899622,9.78262523809,2.16812064758,13.0257835893,0.0713657675633,6.60555482616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:04.600,-0.0655099910682,0.972105939388,-0.344257396506,-3.43402772821,2.09058201847,-8.58433756657,high,A,2,1,0,0,0,0,0,1.03334150762,9.4791313458,-0.0366319067883,0.989838720186,-0.368807310501,-3.08495104838,-0.858896750193,-1.29677637796,1.05785636449,12.5541989122,0.0270234426815,0.0740797797618,0.017967256565,5.74679629634,2.43897239757,13.3702983009,0.0651037792589,6.55233889372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:04.800,-0.0744811703267,0.961742503324,-0.300628601697,-22.5971679027,-2.05698191581,12.5464483094,high,A,2,1,0,0,0,0,0,1.01038291929,25.9282960683,-0.0374466849823,1.00036319907,-0.353220265698,-6.32724253848,-0.85259077236,0.31845676737,1.06230297204,16.0864074156,0.0282613342207,0.0620299553695,0.0288527851275,9.82625871622,2.43518378993,14.5090849245,0.0597141919915,7.17682452072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:05.000,-0.0462535883714,0.849966919648,-0.226783864916,-27.0834598305,-5.98223767905,14.9477252566,high,A,2,1,0,0,0,0,0,0.880916613715,31.5077046829,-0.0396978328893,0.988794428037,-0.327166238033,-9.04564249163,-1.50320749095,0.579804386637,1.04303149723,18.4538577771,0.0283498880262,0.0830617201942,0.0551043135089,13.0345224258,3.22245620916,14.8025599972,0.0939973894504,9.59417979292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:05.200,-0.00972593727021,0.770374943032,-0.158002705068,-10.0311518647,-7.57465247612,3.86018538149,high,A,2,1,0,0,0,0,0,0.78647123375,13.1491596327,-0.0405829177147,0.944198556017,-0.291704265007,-9.50111625709,-2.15733078321,-0.850149250615,0.990410869067,18.1658096409,0.0270826400458,0.116494016976,0.082887555465,13.0089752984,4.03999894226,13.8087593109,0.134079686369,9.74774556346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:05.400,-0.0080077564518,0.889553105009,-0.12018331032,3.96030697424,-5.70351200929,-1.53222573767,high,A,2,1,0,0,0,0,0,0.897670807632,7.11068184364,-0.040151650231,0.910197278708,-0.251229451647,-8.93786562565,-2.83129027556,0.039063858725,0.947973791419,18.1694137035,0.0276699064119,0.0912083477487,0.0988475959243,13.5928547384,4.27107594328,13.5123768022,0.110883889048,9.74283379539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:05.600,-0.026747609389,0.997310280733,-0.112944297246,5.9498059828,-0.187268765629,-1.65797317813,high,A,2,1,0,0,0,0,0,1.00404165498,6.17933134594,-0.0384543421462,0.906842281856,-0.210466695959,-8.87261572818,-3.23567847124,3.26330374419,0.935470789499,15.5590508199,0.0282139403417,0.086735108417,0.096653555667,13.6770370416,3.7818424974,9.06246567964,0.0964347785676,10.6208086244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:05.800,-0.032240801851,0.905297197273,-0.142992794199,15.3735116567,4.16360064866,-5.4231358273,high,A,2,1,0,0,0,0,0,0.917087467959,16.8253033619,-0.0329094772767,0.895707491503,-0.176922595574,-5.73802583069,-2.89017536621,3.79017070073,0.916095116222,16.7834128226,0.0249088696408,0.0807638980179,0.0729535262444,16.9390037603,4.40853058722,8.29534225978,0.0836720997015,10.1946209345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:06.000,-0.040469949966,0.809530961113,-0.219749361759,31.2542534091,2.20454789284,-9.49184313275,high,A,2,1,0,0,0,0,0,0.839802343319,32.7381043072,-0.0272409405499,0.870338901135,-0.163442722251,3.23721105461,-2.1799203981,0.11712212704,0.887665020227,17.9183808624,0.0157379805974,0.079772696401,0.0490954152639,20.1768086229,4.88694036662,8.51886488916,0.0736014627333,11.6862813253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:06.200,-0.0685441931521,0.866291711542,-0.315357247111,27.8749834292,-2.50350087378,-4.96471003858,high,A,2,1,0,0,0,0,0,0.924451096168,28.4241193983,-0.0309560413467,0.873059699784,-0.178204952617,12.3969515979,-1.60013093055,-3.20161708882,0.894920767302,17.4044499816,0.0223610653645,0.0792153534331,0.0772142225716,15.6191529525,4.53962737223,4.53098982728,0.0749368744764,11.0178212606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:06.400,-0.0794978653107,0.950624032788,-0.383408430034,5.60674088699,-3.71415334774,8.77835776996,high,A,2,1,0,0,0,0,0,1.02810893709,11.0584828798,-0.0425846960201,0.903101214743,-0.215772573445,15.0032670565,-0.956714409156,-2.38192169075,0.935193717859,17.0560038561,0.0268116538794,0.0654713248019,0.11228763099,12.0176499343,3.72374428648,6.20110771215,0.06974811789,11.2106845549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:06.600,-0.0456729069894,0.987453708571,-0.411568232641,-7.96378957389,-3.49354270194,18.9729225274,high,A,2,1,0,0,0,0,0,1.0707657312,20.8709984001,-0.0488622211097,0.919417982003,-0.264336727165,13.0159176318,-0.588386191265,1.0356030201,0.964042871788,19.3493899489,0.0208415560279,0.0731667170662,0.124972261837,14.8590775366,3.23792445339,10.7470853887,0.0852081682262,10.1240730515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:06.800,-0.00595338575724,1.03008317155,-0.41503686549,-4.19705083906,-4.60613429178,8.75868405952,high,A,2,1,0,0,0,0,0,1.11056849533,10.7492444067,-0.0453965171711,0.924880130473,-0.314685488539,11.3247748282,-1.32486377896,2.77171255971,0.981797345179,20.1110421257,0.026275074749,0.0809535743644,0.111956427565,16.3288547794,3.6096477118,11.06169419,0.10419278997,9.05003482062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:07.000,-0.00997224525933,1.06400440392,-0.402580962625,0.474581207774,-2.26936352593,-15.5727404034,high,A,2,1,0,0,0,0,0,1.13766262517,15.7443793719,-0.0416850910725,0.951331331581,-0.357950183277,8.84161975335,-2.39702447472,1.08011179703,1.01855987138,19.9308881273,0.0298364068149,0.0975104937543,0.0770550953232,16.7182269932,2.40912638398,13.145339306,0.115133318121,9.13884656699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:07.200,-0.0506026048784,1.0440032719,-0.374146952516,-6.55163840354,2.85631107789,-21.6588804723,high,A,2,1,0,0,0,0,0,1.11017539039,22.8076649848,-0.0433738668912,0.990410050045,-0.383683115069,2.54063778458,-2.28839727721,-0.947727759567,1.06362204589,18.2758149069,0.0300399386154,0.07329303923,0.0370869361637,13.3709205042,2.65976377282,15.777341133,0.0781459618441,7.00582668206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:07.400,-0.0795483617593,0.97221766515,-0.320920741018,-21.3835311452,0.734603125576,1.2725622468,high,A,2,1,0,0,0,0,0,1.02690079964,21.4339557866,-0.0452078949924,1.00806437565,-0.384610364054,-5.66911464449,-1.74871327732,0.09181762133,1.08069699647,17.1107876383,0.0321460926413,0.0445306582898,0.0350506399093,9.16563315559,2.92288985751,15.6648145832,0.0463994177076,5.37122101652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:07.600,-0.0660232380293,0.873349887824,-0.233903059779,-28.1126328101,-7.89733584791,20.3275024051,high,A,2,1,0,0,0,0,0,0.906537222565,35.579423703,-0.0429621237788,0.995185351486,-0.359692802345,-11.2890102607,-2.44591036068,2.01667506052,1.06043504405,21.1976111089,0.0296448034966,0.0689467654067,0.0708924176729,11.0191776914,3.84037830956,17.5426827001,0.0846963663687,8.34862197929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:07.800,-0.0276538597967,0.831222199333,-0.140192442769,-16.1140463366,-10.2778855244,12.0943864199,high,A,2,1,0,0,0,0,0,0.843415082646,22.6179486927,-0.0399589492467,0.969146766613,-0.314463504033,-12.6473863878,-3.57663416443,0.870252375937,1.02254326929,21.4887694909,0.0302223497719,0.0964617767292,0.108022113892,11.029634185,5.02620356379,16.4005415144,0.121855318608,8.3653988373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:08.000,-0.00467103983025,0.909266754898,-0.0886598202647,1.0037784996,-4.61108260634,-2.10392025946,high,A,2,1,0,0,0,0,0,0.913590944518,5.16683022141,-0.0397452249255,0.949010697171,-0.260067329829,-11.780581498,-3.57745888352,-0.940181677227,0.989713677489,20.5583671267,0.0305140500849,0.0937699039668,0.127642097608,11.9891799459,5.02640667493,15.9489255406,0.119915861696,9.9576493176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:08.200,-0.00869837729411,0.99391860412,-0.0861743386745,4.69566830624,0.390078792829,-1.91174694932,high,A,2,1,0,0,0,0,0,0.997685255995,5.08490301826,-0.039532913598,0.937329730538,-0.207332892504,-11.0770669816,-3.13421849706,1.33665056512,0.96638411596,18.7817877345,0.0307660274847,0.0799230530891,0.122233904436,12.9383953989,5.27589404398,14.3357560201,0.0967554791508,11.7736154774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:08.400,-0.0187709330916,0.952422231776,-0.109770471921,4.82404746865,3.13385616085,-1.47400559187,high,A,2,1,0,0,0,0,0,0.958910846751,5.93844936844,-0.0342276349669,0.92206622385,-0.163270145738,-9.18111933623,-3.08796098323,4.70079637852,0.941173358686,15.9702517984,0.0312166241523,0.0622722465049,0.0946023026622,14.4762468174,5.33975217776,9.36771030041,0.0668947519377,12.6048034803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18 18:27:08.600,-0.0280172302174,0.859626953856,-0.159616624384,17.3458612754,4.64905558872,-10.5952225608,high,A,2,1,0,0,0,0,0,0.874769073393,20.8506921316,-0.0256391130432,0.903301105301,-0.136386126299,-2.72622059947,-2.43555223938,2.72283224392,0.915818070978,15.8730411892,0.0219745885718,0.0610899021964,0.0558052208378,16.447468801,6.08704152531,11.2916901727,0.0558167187642,12.556395112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
